time, GYRO_X, GYRO_Y, GYRO_Z, ACCEL_X, ACCEL_Y, ACCEL_Z, GYRO_ROT_X, GYRO_ROT_Y, MOUSE_X, MOUSE_Y, Laser_Distance, Speed_L, Speed_R
1665052488.4464974,0.00390625,0.00634765625,0.931396484375,0.2824427480916031,-1.5419847328244274,0.5572519083969466,0.3904728973817257,-0.2402898581193672,0,0,-1,0,0
1665052488.4988427,0.0,0.006591796875,0.918212890625,0.366412213740458,-1.3206106870229009,0.4122137404580153,0.41131599890879933,-0.0,0,0,-1,0,0
1665052488.5995433,0.001220703125,0.003173828125,0.928466796875,0.31297709923664124,-1.5038167938931297,0.5114503816793893,0.1958563209919195,-0.07532922922513641,0,0,-1,0,0
1665052488.6994236,-0.0009765625,0.0078125,0.929931640625,0.20610687022900764,-1.5419847328244274,0.26717557251908397,0.48133914423340796,0.06016669636047309,0,0,-1,0,0
1665052488.7993999,0.005859375,0.008056640625,0.932373046875,0.3053435114503817,-1.3206106870229009,0.549618320610687,0.49507104860866624,-0.3600495611492951,0,0,-1,0,0
1665052488.9025738,0.00390625,0.014404296875,0.930908203125,0.33587786259541985,-1.5419847328244274,0.35877862595419846,0.8864808517101777,-0.24039270096251739,0,0,-1,0,0
1665052489.0023162,0.0146484375,0.00439453125,0.921875,0.3816793893129771,-1.4274809160305344,0.3969465648854962,0.273089525760911,-0.9103332725977568,0,0,-1,0,0
1665052489.1023626,0.00537109375,0.00439453125,0.929931640625,0.3282442748091603,-1.366412213740458,0.44274809160305345,0.2707532561502887,-0.33092125461895555,0,0,-1,0,0
1665052489.2024598,-0.004638671875,0.003173828125,0.93359375,0.31297709923664124,-1.4885496183206106,0.37404580152671757,0.1947785226135782,0.2846769252354618,0,0,-1,0,0
1665052489.302495,-0.014404296875,0.009033203125,0.93115234375,0.33587786259541985,-1.366412213740458,0.3511450381679389,0.5557482328955402,0.8862145680537944,0,0,-1,0,0
1665052489.4023516,0.001220703125,0.009521484375,0.9345703125,0.3053435114503817,-1.4122137404580153,0.5038167938931297,0.5837137374874999,-0.0748338213131669,0,0,-1,0,0
1665052489.5023944,0.00048828125,0.00537109375,0.93212890625,0.4351145038167939,-1.5190839694656488,0.3893129770992366,0.3301448470083303,-0.030013003199996096,0,0,-1,0,0
1665052489.6026251,0.002197265625,0.004150390625,0.915771484375,0.15267175572519084,-1.3511450381679388,0.42748091603053434,0.25966909604675203,-0.1374715356707935,0,0,-1,0,0
1665052489.702553,0.005126953125,0.008056640625,0.9287109375,0.2366412213740458,-1.5038167938931297,0.3893129770992366,0.4970253644912967,-0.31628650785645185,0,0,-1,0,0
1665052489.8025112,-0.00537109375,0.006103515625,0.922607421875,0.3282442748091603,-1.3587786259541985,0.2900763358778626,0.3790286638786578,0.3335446753715342,0,0,-1,0,0
1665052489.9025989,-0.01220703125,0.0068359375,0.931396484375,0.21374045801526717,-1.4809160305343512,0.33587786259541985,0.42047582210969825,0.750864435060752,0,0,-1,0,0
1665052490.0039349,0.004638671875,0.005615234375,0.93115234375,0.21374045801526717,-1.6641221374045803,0.4122137404580153,0.3455088106605609,-0.28541977248083866,0,0,-1,0,0
1665052490.10147,-0.002685546875,0.0009765625,0.932861328125,0.3435114503816794,-1.3206106870229009,0.5572519083969466,0.059979608648312595,0.1649441214880059,0,0,-1,0,0
1665052490.1993146,0.0126953125,0.0107421875,0.937255859375,0.3053435114503817,-1.4274809160305344,0.4732824427480916,0.6565961742652741,-0.775984034968383,0,0,-1,0,0
1665052490.2994137,0.002197265625,0.0068359375,0.93017578125,0.44274809160305345,-1.4732824427480915,0.37404580152671757,0.4210625904785678,-0.13534045457619884,0,0,-1,0,0
1665052490.399193,-0.001220703125,0.01025390625,0.929443359375,0.3511450381679389,-1.450381679389313,0.48854961832061067,0.6320785504120758,0.07524594182567679,0,0,-1,0,0
1665052490.499339,-0.00146484375,0.006103515625,0.947998046875,0.3053435114503817,-1.5572519083969465,0.366412213740458,0.3688830766201179,0.08853136199972123,0,0,-1,0,0
1665052490.599654,-0.004638671875,0.006591796875,0.9228515625,0.31297709923664124,-1.4961832061068703,0.5190839694656488,0.4092434384245082,0.2879848872101209,0,0,-1,0,0
