time, GYRO_X, GYRO_Y, GYRO_Z, ACCEL_X, ACCEL_Y, ACCEL_Z, GYRO_ROT_X, GYRO_ROT_Y, MOUSE_X, MOUSE_Y, Laser_Distance, Speed_L, Speed_R
1665054006.5742788,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054006.61886,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054006.7192848,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054006.8190737,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054006.9192488,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054007.0189688,0,0,0,0,0,0,0,0,0,0,68,0,0
1665054007.118959,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054007.219217,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054007.3191917,0,0,0,0,0,0,0,0,0,0,68,0,0
1665054007.4191756,0,0,0,0,0,0,0,0,0,0,68,0,0
1665054007.5191362,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054007.6188886,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054007.7192516,0,0,0,0,0,0,0,0,0,0,69,0,0
1665054007.819157,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054007.9190533,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054008.0190444,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054008.1191123,0,0,0,0,0,0,0,0,0,0,69,0,0
1665054008.2196627,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054008.3193188,0,0,0,0,0,0,0,0,0,0,68,0,0
1665054008.419345,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054008.5190895,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054008.6198845,0,0,0,0,0,0,0,0,0,0,69,0,0
1665054008.7193427,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054008.819315,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054008.9191184,0,0,0,0,0,0,0,0,0,0,69,0,0
1665054009.019102,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054009.1197762,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054009.2193213,0,0,0,0,0,0,0,0,0,0,69,0,0
1665054009.319334,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054009.4193354,0,0,0,0,0,0,0,0,0,0,68,0,0
1665054009.519278,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054009.6192296,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054009.7192566,0,0,0,0,0,0,0,0,0,0,68,0,0
1665054009.8193467,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054009.9193583,0,0,0,0,0,0,0,0,0,0,68,0,0
1665054010.019261,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054010.1194015,0,0,0,0,0,0,0,0,0,0,69,0,0
1665054010.2194078,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054010.319335,0,0,0,0,0,0,0,0,0,0,68,0,0
1665054010.4193366,0,0,0,0,0,0,0,0,0,0,70,0,0
1665054010.519349,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054010.619306,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054010.719358,0,0,0,0,0,0,0,0,0,0,66,0,0
