time, GYRO_X, GYRO_Y, GYRO_Z, ACCEL_X, ACCEL_Y, ACCEL_Z, GYRO_ROT_X, GYRO_ROT_Y, MOUSE_X, MOUSE_Y, Laser_Distance, Speed_L, Speed_R
1665054340.6062918,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054340.643875,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054340.7440586,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054340.8441215,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054340.9440603,0,0,0,0,0,0,0,0,0,0,64,0,0
1665054341.0441298,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054341.1439564,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054341.2439892,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054341.343739,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054341.4436846,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054341.5437162,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054341.6438267,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054341.7440448,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054341.8440325,0,0,0,0,0,0,0,0,0,0,64,0,0
1665054341.9440773,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054342.0441644,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054342.1440444,0,0,0,0,0,0,0,0,0,0,63,0,0
1665054342.244098,0,0,0,0,0,0,0,0,0,0,63,0,0
1665054342.344054,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054342.4440784,0,0,0,0,0,0,0,0,0,0,63,0,0
1665054342.544107,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054342.6443577,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054342.7440386,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054342.844216,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054342.9441717,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054343.0441892,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054343.1441119,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054343.2442873,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054343.344174,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054343.4441297,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054343.5442352,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054343.6444283,0,0,0,0,0,0,0,0,0,0,62,0,0
1665054343.7441757,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054343.844284,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054343.9442325,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054344.0442476,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054344.1441853,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054344.2442918,0,0,0,0,0,0,0,0,0,0,67,0,0
1665054344.344213,0,0,0,0,0,0,0,0,0,0,64,0,0
1665054344.4442396,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054344.5443432,0,0,0,0,0,0,0,0,0,0,64,0,0
1665054344.6442335,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054344.744019,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054344.84437,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054344.9443426,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054345.0443819,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054345.1443229,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054345.2443247,0,0,0,0,0,0,0,0,0,0,66,0,0
1665054345.3444335,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054345.4442515,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054345.5441225,0,0,0,0,0,0,0,0,0,0,65,0,0
1665054345.644174,0,0,0,0,0,0,0,0,0,0,65,0,0
